CodIBGE;Localidade;Populacao;Pop60mais%;DensDem;RazaoSexos;GrauUrb;TxMortalidade;PIBPerCapita;VlAdTPop;VlAdAPPop;VlAdIndPop;VlAdSrvPop;VlAdAgrPop;ImpostosPop;ConsEElTPop;ConsEEIndPop;ConsEECSPop;ConsEERurPop;ConsEEResPop;ConsEEIlPubPop;FrotaVeículosPop;AutomóveisPop;LeitosMilHab;LeitosSUSMilHab;AuxEnfMilHab;EnfMilHab;MedMilHab;TecEnfMilHab;EmpFormPop;RazaoEmpSexo;RendMedEmpregos;IDH-M;IDH-Long;IDH-Educ;IDH-Renda;RendaPCapita;DomMeioSMPC%;DomQuarSMPC%;Agua%;Lixo%;Esgoto%;CasosCovid;ObitosCovid;IncidCovid%;LetalidCovid%;MortalidCovid%
3504206;Auriflama;14478;19,51236359;3,330494822;98,38;93,59;8,3;21124,85;19,89564374;4,271221163;2,637570797;15,64379472;1,614278906;1,157713773;1,724064097;0,096284017;0,372496201;0,190012433;0,838513607;0,226757839;0,781668739;0,408412764;3,04;2,42;1,11;2,63;2,15;4,08;0,187664042;0,813751669;1933,77;0,773;0,84;0,738;0,746;676,26;13,66;3,01;98,15;98,63;96,92;1749;65;12,08624145;3,716409377;0,44917421
3504305;Avaí;5314;16,05193828;0,097800958;99,77;67,14;8,94;52059,75;49,5927437;5,051430184;1,894533308;16,79044976;30,90775875;1,575500565;1,553443734;0,058712834;0,214151298;0,472901769;0,62627023;0,181407603;0,408731652;0,238614979;0;0;1,52;1,14;0;5,71;0,221114038;1,45302714;1862,25;0,714;0,83;0,65;0,674;474,78;32,52;12,27;97,5;99,72;95,38;309;9;5,843419062;2,912621359;0,170196672
3504404;Avanhandava;12188;12,64358385;0,358010462;121;84,55;7,23;26735,73;24,23594847;4,333752051;8,290742534;13,07391861;2,871287332;1,975512799;1,227436823;0,096652445;0,138086643;0,076960945;0,683295044;0,232441746;0,509763702;0,276747621;0;0;3,66;1,91;0,91;3,57;0,146619626;2,065180103;2416,61;0,705;0,817;0,623;0,688;465,53;24,02;6,84;99,52;99,97;99,31;781;26;6,447086016;3,329065301;0,214627703
3504503;Avaré;87854;16,38855374;0,721629598;98;96,61;8,13;31581,77;28,5146073;4,208238327;5,494813327;21,6588218;1,360972181;2,64118253;1,935244838;0,227957748;0,412627769;0,11088852;0,812564027;0,371206775;0,769538097;0,439979967;1,83;1,09;4,94;1,96;2,07;1,31;0,249664216;1,134488128;2143,38;0,767;0,866;0,695;0,751;723,28;17,27;5,22;98,12;99,66;96,84;8479;183;9,686079188;2,158273381;0,209052069
3504602;Bady Bassitt;16441;15,6012408;1,479478119;98,63;93,91;6,98;22037,85;19,69914847;4,350367374;2,200375281;16,7859893;0,712783894;1,797169272;2,346025181;0,173955356;0,335746001;0,175536768;1,292196338;0,368529895;0,869290189;0,495772763;0;0;5,07;4,94;0,56;8,78;0,165257588;1,49266055;2375,6;0,746;0,805;0,701;0,737;693,08;12,6;4,65;98,77;99,91;99,45;2853;67;17,47198236;2,348405188;0,41031294
3504701;Balbinos;3707;8,254653359;0,40419031;409,9;32,18;5,4;15561,72;15,03874292;6,303493391;1,436703534;9,634693822;3,967345562;0,489390343;1,137307796;0,197734017;0,050445104;0,067439978;0,309684381;0,512004316;0,214728891;0,142972754;0;0;1,08;1,35;0;5,13;0,103857567;0,868932039;1905,27;0,669;0,809;0,537;0,69;205,84;20,47;5,76;99,27;99,76;98,29;328;4;8,855291577;1,219512195;0,107991361
3504800;Bálsamo;8542;20,0421447;0,568721644;94,8;93,32;9,77;23999,97;21,85771014;4,240592367;2,981576914;15,74753102;3,128602201;1,911866074;2,73870288;0,881994849;0,282135331;0,209318661;1,037813159;0,32744088;0,782369469;0,450128775;0;0;3,89;5,53;0,94;4,47;0,15581831;2,539893617;2460,5;0,756;0,835;0,695;0,746;735,55;11,88;2,76;98,86;99,53;98,82;1439;58;16,88174566;4,030576789;0,680431722
3504909;Bananal;10691;17,77195772;0,172785231;97,21;84,85;6,51;17476,68;16,24376298;4,358049761;3,068680198;12,54357029;0,631513423;1,018769993;1,633991208;0,39706295;0,224768497;0,190066411;0,645122065;0,176971284;0,464502853;0,279487419;1,41;1,41;0,28;1,04;0,66;2,45;0,160508839;2,243856333;1980,55;0,733;0,872;0,653;0,693;528,97;32,49;10,57;97,46;99,47;94,39;919;3;8,628297812;0,326441785;0,028166369
3505005;Barão de Antonina;3407;18,6968007;0,220908972;102,08;63,99;8,05;16008,3;15,19643968;5,184417376;0,733924274;10,33340769;4,129107719;0,440666275;1,202524215;0,00528324;0,159671265;0,203111242;0,621661286;0,212797182;0,417669504;0,256824186;0;0;2,38;0,3;0;1,79;0,178162606;0,977198697;1718,97;0,711;0,82;0,649;0,676;446,88;36,16;14,01;99,54;99,07;84,08;323;7;9,547738693;2,167182663;0,206916938
3505104;Barbosa;7345;15,27569775;0,354953462;100,46;85,64;8,18;13289,15;12,40217427;3,902743363;0,982921715;9,280880871;2,138371681;0,519690946;1,405582029;0,159428182;0,182164738;0,144452008;0,705650102;0,213750851;0,462491491;0,26575902;0;0;1,39;1,25;0,28;4,58;0,096528251;1,002824859;1902,09;0,699;0,843;0,599;0,676;489,35;24,73;7,7;98,77;99,89;98,44;410;11;5,628775398;2,682926829;0,151015925
3505203;Bariri;34180;17,73259216;0,76490178;99,34;96,49;8,5;34591,51;30,23437888;4,182180222;8,268063487;20,39265184;1,573663839;3,709426273;2,441398479;0,509479228;0,364599181;0,38829725;0,902457578;0,276565243;0,751287303;0,410122879;1,51;1,01;1,63;2,16;1,66;4,26;0,251667642;1,576992211;2192,33;0,75;0,867;0,662;0,736;677,08;12,82;3,05;99,61;99,89;99,52;2445;102;7,192657312;4,171779141;0,300061777
3505302;Barra Bonita;34864;18,9450436;2,325739408;94,93;98,16;8,39;36674,15;33,57209873;4,27449346;10,57261301;22,52991539;0,46957033;3,214605897;2,542622763;0,607532125;0,42923933;0,018930702;0,977139743;0,50975218;0,854463056;0,496070445;2,6;1,69;1,97;1,89;1,43;7,96;0,328017439;1,980453479;2504,59;0,788;0,869;0,739;0,762;729,78;12,37;3,2;99,93;99,88;99,74;2917;79;8,354814688;2,708261913;0,226270264
3505351;Barra do Chapéu;5561;14,42186657;0,136314336;108,9;29,44;5,64;14847,59;14,15439669;4,344202482;0,610873944;7,69297968;5,850543068;0,450230174;0,698255709;0,003596475;0,082718935;0,110231973;0,395971947;0,105916202;0,424743751;0,17442906;0;0;0,91;0,36;0;1,45;0,127854702;2,012711864;1479,04;0,66;0,779;0,599;0,617;303,98;56,02;27,24;94,97;96,86;65,62;258;2;4,665461121;0,775193798;0,036166365
3505401;Barra do Turvo;7709;16,52613828;0,076284138;106,56;47,28;6,77;11857,71;10,88171099;4,621136334;0,631836814;9,818286418;0,431587755;0,925240628;0,863017253;0,007264237;0,168504346;0,104423401;0,480217927;0,102737061;0,247892074;0,130367103;0;0;0,78;1,43;0,26;2,86;0,08185238;1,003174603;2001,39;0,641;0,792;0,532;0,625;359,38;46,85;22,06;97,03;100;76,58;554;17;7,206972811;3,068592058;0,221152595
3505500;Barretos;118419;17,09100736;0,753741636;93,67;96,95;8,67;41542,66;37,60744298;4,404292386;10,0781834;25,92402013;1,605239446;3,427940533;3,164644187;0,719192022;0,769614673;0,251623473;1,062515306;0,361690269;0,837813189;0,42347934;4,29;3,33;2,45;4,89;5,87;11,22;0,27025224;1,173673844;2628,82;0,789;0,875;0,738;0,762;792,94;13,98;4,44;98,88;99,7;98,26;12716;383;10,7718894;3,011953444;0,324444294
3505609;Barrinha;32658;10,21495499;2,214476477;100,18;98,89;5,57;16395,01;14,77946751;3,770944945;2,552822279;11,53864658;0,687998653;1,071354033;1,268571254;0,033529304;0,171045379;0,02072999;0,797048196;0,246218384;0,504225611;0,27990079;0;0;4,91;1,66;0,19;7,39;0,118317105;1,562334218;2155,03;0,725;0,829;0,646;0,711;529,22;21,99;7,2;99,57;99,77;97,26;1443;56;4,462242563;3,880803881;0,173170883
3505708;Barueri;266236;11,04621464;402,4200913;94,73;100;7,63;194642,06;136,8666989;6,928664643;16,99710471;119,8683958;0,00119841;53,06495568;5,147602127;0,895487462;2,859087426;0;1,139214832;0,253812407;0,705806127;0,433540167;1,64;1,35;1,74;3,16;2,37;7,72;0,945165192;1,080607554;4139,48;0,786;0,866;0,708;0,791;877,46;23,05;8,73;99,26;99,92;90,95;26300;947;9,947426151;3,600760456;0,358182987
3505807;Bastos;20296;17,48620418;1,18781815;95,42;88,88;7,74;47304,53;44,72817797;4,198106523;5,336619038;18,10838343;21,2831755;2,548386382;3,508918013;0,467924714;0,380666141;1,545821837;0,792668506;0,321787544;0,866131257;0,438165156;1,72;1,38;1,77;1,68;1,03;2,02;0,371009066;1,337783297;1937,04;0,751;0,848;0,718;0,696;518,35;20,53;5,94;99,53;99,8;99,33;1207;34;5,945519925;2,816901408;0,167479435
3505906;Batatais;60502;17,81593997;0,70888609;96,17;88,44;7,65;26716,21;24,06774123;3,975484282;3,668899706;18,28173565;2,117105881;2,213513768;2,220753033;0,504991571;0,350104129;0,114343327;0,873128161;0,378169317;0,727893293;0,421060461;2,22;1,69;2,62;2,12;1,6;4,89;0,252322237;1,518310789;2701,87;0,761;0,84;0,685;0,766;728,19;15,26;4,83;99,73;99,84;99,28;2568;131;4,264222377;5,101246106;0,217528478
3506003;Bauru;365523;17,07580645;5,455083273;94;98,33;7,69;40618,46;36,3384566;3,914010254;7,225696632;28,98446163;0,128298329;3,719380422;2,585443324;0,417642665;0,748617734;0,028665775;1,058516154;0,332003732;0,797755545;0,487993916;3,39;1,76;2;3,33;3,36;6,54;0,341499714;1,317343036;2756,89;0,801;0,854;0,752;0,8;905,65;14,35;5,1;98,86;99,61;97,79;40514;914;11,12334409;2,256010268;0,250943785
3506102;Bebedouro;73969;18,65781611;1,085422796;94,44;96,22;8,13;44969,97;39,31888737;4,518919412;6,093212832;31,94230921;1,283365194;5,896694426;3,142789547;0,901634468;0,599453825;0,270626884;1,054779705;0,316294664;0,903851614;0,44595709;1,89;1,01;0,92;2,69;2,56;4,82;0,362543768;1,672879498;2284,63;0,78;0,853;0,735;0,756;695,75;16,87;4,32;99,62;99,85;99,69;3578;131;4,825028656;3,661263276;0,176657002
3506201;Bento de Abreu;2966;15,34052596;0,097616759;102,18;95,82;6,85;57934,77;52,15824005;6,245320297;20,59292987;20,0095145;11,55579568;4,331089009;1,680040459;0,295684423;0,149359407;0,142616318;0,791975725;0,30074174;0,509777478;0,307147674;0;0;3,77;2,74;0;1,03;0,29770735;3,069124424;3020,18;0,744;0,82;0,712;0,706;595,68;16,36;4,06;99,87;100;100;292;0;9,915110357;0;0
3506300;Bernardino de Campos;10793;19,97591031;0,441800459;94,57;91,64;8,35;20432,15;18,97747985;4,130536459;3,721250811;12,91598629;2,340243676;1,430055592;2,909107755;0,892337626;0,198739924;0,778004262;0,695543408;0,344575188;0,692763828;0,412026313;2,13;2,13;2,87;1,67;0,56;3,15;0,192439544;1,336332958;2057,9;0,734;0,838;0,662;0,713;579,65;19,51;4,57;99,9;99,94;99,81;576;17;5,339760823;2,951388889;0,157597108
3506359;Bertioga;64526;9,842544091;1,28755976;98,4;99,11;5,27;28120,36;24,71854865;5,758040945;2,751943093;21,8786624;0,087943155;1,481684592;3,332796082;0,040278337;1,13437994;0,000619905;1,780739547;0,376778353;0,427672566;0,223382822;0,79;0,79;2,37;1,04;0,65;2,85;0,202554009;1,626607717;3122,25;0,73;0,817;0,654;0,727;617,07;22,87;8,11;90,2;99,68;30,81;5174;138;8,175067151;2,667182064;0,218043925
3506409;Bilac;7855;19,36346276;0,494589635;96,92;94,51;8,52;25148,68;23,43699936;4,128295353;1,06905156;15,11232463;7,25562317;1,138594526;2,023806493;0,261998727;0,400636537;0,167536601;0,934054742;0,259707193;0,726543603;0,398217696;4,65;4,52;1,81;2,07;1,16;6,33;0,185105029;1,727954972;2194,52;0,768;0,845;0,722;0,743;714,09;11,58;2,76;99,64;99,55;98,82;791;13;10,12026612;1,643489254;0,166325486
3506508;Birigui;122161;16,34646082;2,289096844;94,49;97,39;7,08;28047,83;24,72915169;3,876963024;5,157900066;19,14267819;0,428573522;2,583735398;2,281235419;0,4150097;0,431250563;0,08305433;1,106187736;0,24573309;0,85424972;0,392482052;1,22;0,55;3,5;1,79;1,74;4;0,261769304;1,029833693;2199,59;0,78;0,869;0,734;0,743;698,14;11,64;3,38;98,92;99,73;99,27;12996;461;10,71137156;3,547245306;0,379958625
3506607;Biritiba Mirim;32683;13,40452223;1,018808481;100,64;87,37;5,85;21779,56;20,31329652;3,520046201;1,211299146;10,50819845;8,593798917;0,725243093;1,596548664;0,047914818;0,157329499;0,219074136;0,640822446;0,531407766;0,423798305;0,282103846;0;0;2,94;0,88;0,13;3,35;0,115625861;1,241399763;2031,41;0,712;0,795;0,64;0,71;478,17;32,08;11,18;76,33;97,63;70,34;1239;79;3,831405776;6,376109766;0,244294638
3506706;Boa Esperança do Sul;14658;13,86273707;0,211103873;99,65;92,13;8,08;21497,92;19,96501842;4,326550007;1,441311229;12,63664006;5,887067813;1,148641697;2,811979806;0,257811434;0,212034384;1,32937645;0,736185018;0,276640742;0,547277937;0,352026197;0,97;0,9;1,24;1,38;0,41;3,8;0,220425706;1,654889071;2001,95;0,681;0,811;0,562;0,692;505,86;23,76;6,9;99,97;99,89;99,46;912;14;6,254286106;1,535087719;0,096008778
3506805;Bocaina;12243;14,84930164;0,333443245;98,4;93,57;7,74;18292,88;16,50949767;4,13537695;2,160905007;11,58937924;2,759212611;1,252954341;2,105856408;0,626807155;0,197582292;0,112635792;0,869068039;0,299681451;0,628930818;0,378502001;2,91;2,41;1,83;1,33;1;9,74;0,277546353;2,123161765;2472,25;0,742;0,84;0,656;0,741;679,51;11,9;3,07;97,61;98,66;96,76;1157;26;9,534404615;2,247191011;0,214256283
3506904;Bofete;11194;17,40217974;0,169477002;100,9;63,76;6,04;17341,62;15,84954351;4,228207969;2,454218331;10,3775871;3,017738074;0,86620243;2,274075398;0,634804359;0,166517777;0,588350902;0,75388601;0,130605682;0,539396105;0,330623548;0;0;1,37;1,01;0;2,01;0,180275147;2,128682171;2218,97;0,705;0,821;0,609;0,7;493,07;28,82;11,91;96,11;99,49;94,23;626;13;5,651859877;2,076677316;0,117370892
3507001;Boituva;57987;12,80631866;2,301345652;100,07;94,07;6,09;42809,94;34,83847224;4,560885543;12,28068412;22,20622122;0,351566903;6,231373584;5,297997827;3,229258282;0,335264801;0,425664373;1,079466087;0,228327039;0,834894028;0,484263714;0,96;0,64;1,45;1,49;1,22;2,13;0,395295497;1,737282064;2856,6;0,78;0,861;0,728;0,757;742,19;17,01;5,62;92,9;99,54;86,31;4778;136;8,339733296;2,846379238;0,237380437
3507100;Bom Jesus dos Perdões;24625;12,45888325;2,241487497;99,59;91,3;5,96;38823,37;31,47144284;4,037385584;12,60394558;18,54211817;0,325379086;5,41903269;3,985137056;2,727147208;0,237116751;0,056690355;0,784649746;0,179573604;0,665096447;0,396873096;0,5;0,5;2,6;1,55;0,29;4,99;0,219492386;1,687717553;2382,79;0,713;0,802;0,631;0,716;603,86;20,62;8;96,94;99,93;84,31;1908;24;7,854761023;1,257861635;0,098802025
3507159;Bom Sucesso de Itararé;3894;10,3749358;0,289040275;101,24;75,35;6,53;16502,44;15,42860298;4,861954289;3,662706728;10,27799435;1,4879019;0,662760657;1,923985619;1,148947098;0,117873652;0,102465331;0,418849512;0,135850026;0,433744222;0,223677452;0;0;1,57;0,78;0;3,66;0,158448896;2,281914894;1980,75;0,66;0,775;0,613;0,605;329,1;49,35;19,1;97,62;99,41;94,21;131;5;3,392903393;3,816793893;0,12950013
3507209;Borá;811;16,02959309;0,068263976;107,95;77,93;11,1;87518;80,43864365;10,27320592;32,88913687;32,09450062;15,45500617;6,971442663;1,859432799;0,020961776;0,2675709;0,257706535;0,718865598;0,59432799;0,678175092;0,324290999;0;0;1,23;2,47;0;7,4;1,314426634;4,100478469;2919,64;0,746;0,863;0,675;0,712;575,59;17,57;5,44;100;100;100;101;1;12,43842365;0,99009901;0,123152709
3507308;Boracéia;4798;15,40225094;0,389730571;103,13;91,37;6,79;82190,38;72,19443518;4,823149229;39,82006669;28,51687995;3,857488537;7,666244268;3,016048353;1,152563568;0,481242184;0,295539808;0,813047103;0,27365569;0,587536474;0,314922885;0;0;1,7;3,82;1,27;10,4;0,28553564;2,051224944;2436,62;0,754;0,866;0,685;0,723;579,94;16,55;5,2;98,76;98,85;98,68;845;22;17,75583106;2,603550296;0,462281992
3507407;Borborema;15370;18,21730644;0,277459892;101,1;94,26;9,51;24517,25;22,57960312;4,350969421;1,750057905;15,52229993;5,307245283;1,639356539;2,413858165;0,359076122;0,747820429;0,240208198;0,823877684;0,242875732;0,727521145;0,397918022;1,7;1,05;0,59;1,51;1,77;3,54;0,178139232;1,197431782;1892,11;0,73;0,831;0,658;0,71;587,25;19,15;4,94;98,49;99,91;96,17;1307;40;8,529661293;3,060443764;0,261045487
3507456;Borebi;2602;13,68178324;0,074111325;97,27;93,43;5,49;25862,98;23,52612221;6,497982321;1,075599539;14,62347809;7,827044581;1,561564181;2,333589547;0,487317448;0,260184473;0,474634896;0,683320523;0,428132206;0,510760953;0,299769408;0;0;2,35;1,18;0;2,35;0,242505765;1,354477612;2050,36;0,705;0,846;0,615;0,674;494,67;21,58;6,19;99,84;99,51;98,86;178;2;6,901899961;1,123595506;0,077549438
3507506;Botucatu;142092;16,55265603;0,951916851;94,54;96,67;7,57;33360,34;29,64453382;3,314881415;7,672256285;20,55722447;1,415053135;2,893606748;3,544970864;1,711095628;0,386151226;0,096873856;0,93466205;0,416188103;0,750844523;0,458752076;4,6;3,87;3,46;5,22;7,99;8,99;0,2867438;1,374358974;3015,35;0,8;0,869;0,746;0,79;897,9;15,25;5,22;98,96;99,66;95,65;12357;242;8,755446913;1,958404143;0,171467035
3507605;Bragança Paulista;165241;15,701309;3,199110383;96,21;98,14;7,72;39203,6;33,55400754;3,768786379;9,719138107;23,56119571;0,273673725;4,60544889;3,431049195;1,5721885;0,527695911;0,112078721;0,98510055;0,233985512;0,81541506;0,462282363;2,29;1,27;1,77;2,51;4,13;7,87;0,270211388;1,134831461;2625,63;0,776;0,861;0,704;0,772;776,01;16,54;6,12;90,5;99,63;81,24;15346;420;9,358458349;2,736869543;0,256128796
3507704;Braúna;5593;18,32647953;0,284455375;100,61;93,12;6,73;18004,91;16,86892544;4,607005185;1,484207045;11,35479528;4,029923118;0,682082961;1,371535848;0,038083318;0,14929376;0,138208475;0,812265332;0,233684963;0,56231003;0,313069909;0;0;2,18;1,82;0,55;3,82;0,091006615;1,36744186;2548,31;0,737;0,83;0,664;0,725;626,65;14,4;3,58;99,35;99,57;97,92;443;20;7,979106628;4,514672686;0,360230548
3507753;Brejo Alegre;2780;16,58273381;0,261898004;103,22;86,26;9,46;30438,9;27,96863669;6,898460432;7,647679856;16,84394245;3,477014388;1,944701439;1,624100719;0,062589928;0,11294964;0,381654676;0,792086331;0,274820144;0,573021583;0,24028777;0;0;10,91;1,09;0;4;0,241366906;2,727777778;2643,58;0,71;0,826;0,618;0,702;471,63;18,78;3,81;99,12;100;98,1;323;13;11,66907514;4,024767802;0,469653179
3507803;Brodowski;24132;15,37377756;0,859836242;96,84;98,84;7,56;28552,27;25,08196876;4,321540278;6,56376844;16,74831551;1,7698848;2,639716973;1,951102271;0,166335157;0,241173545;0,141720537;1,019020388;0,382811205;0,691737113;0,407508702;0;0;4,01;3,38;0,89;6,38;0,199486159;1,112329969;2025,23;0,755;0,864;0,675;0,738;647,89;17,68;6,6;98,78;99,57;97,53;2360;54;9,856743098;2,288135593;0,225535647
3507902;Brotas;24039;15,53725197;0,216548481;98,23;87,01;6,77;28085,81;24,95867507;4,46768418;2,79856608;18,41826365;3,741845751;2,407433753;2,701193893;0,72856608;0,358542369;0,504555098;0,892133616;0,21739673;0,742044178;0,416365073;1,73;1,48;1,44;1,44;1,02;4,27;0,291443072;1,689443378;2493,6;0,74;0,815;0,688;0,724;648,64;16,61;4,47;98,85;99,76;97,42;478;34;2,004192872;7,112970711;0,142557652
3508009;Buri;19819;12,9068066;0,164544155;102,73;83,92;6,96;21294,32;19,84929865;4,21486856;2,120259347;11,42884101;6,300198799;1,024914476;1,963923508;0,16675917;0,327463545;0,68999445;0,529895555;0,249810788;0,545133458;0,292698925;0;0;1,02;0,97;0,46;1,89;0,241283617;2,040050858;1741,64;0,667;0,799;0,578;0,642;382,31;44,57;17,7;98,29;99,28;92,54;2261;71;11,48998882;3,14020345;0,360809025
3508108;Buritama;16673;17,67528339;0,507647131;99,06;96,06;9,4;38814,34;36,00867091;4,364482097;14,90783002;18,37892101;2,721919271;2,116586097;2,303664607;0,307203263;0,408444791;0,254123433;1,055059078;0,278834043;0,729742698;0,356504528;2,55;1,33;4,61;3,46;2,06;2,85;0,269417621;2,031039136;2416,48;0,763;0,839;0,72;0,736;647,42;16,97;4,73;97,8;99,57;93,29;2087;57;12,57531935;2,7311931;0,343456255
3508207;Buritizal;4323;19,01457321;0,161662037;103,44;84,06;6,31;41785,75;39,08433495;6,124168402;14,39691418;17,04682165;7,640601434;2,082792043;1,967615082;0,308813324;0,191533657;0,345593338;0,716400648;0,405042794;0,721721027;0,370575989;0;0;2,1;2,34;0,47;3,27;0,393245431;4,501618123;3182,25;0,735;0,83;0,643;0,743;689,86;18,43;5,81;98,93;99,91;99,91;246;10;5,711632227;4,06504065;0,232180172
3508306;Cabrália Paulista;4306;16,14026939;0,17952244;101,97;87,34;5,8;19139,91;18,2520274;5,059071064;3,317454714;10,80416163;4,130413377;0,919001393;1,696005574;0,192522062;0,161867162;0,422201579;0,678588017;0,240594519;0,629122155;0,370181143;0;0;2,78;0,93;0,23;4,41;0,183697167;1,897435897;2033,77;0,694;0,811;0,619;0,667;454,44;30,29;10,94;99,5;99,58;98,42;342;5;7,938718663;1,461988304;0,116063138
3508405;Cabreúva;50112;10,64615262;1,899473543;100,86;89,98;5,53;97762,26;72,65103867;4,4565623;22,54532846;49,53119812;0,574512093;20,68273767;5,351831897;3,741698595;0,557571041;0,17518758;0,709011814;0,168362867;0,614782886;0,375818167;0,31;0,21;2,55;1,01;0,35;2,28;0,28188857;1,646805321;3067,05;0,738;0,828;0,678;0,717;583,97;18,6;5,99;91,47;99,46;82,02;3354;82;6,785353024;2,44484198;0,165891159
3508603;Cachoeira Paulista;32381;16,64865199;1,119170805;95,34;83,65;7,71;19119,92;17,81328372;3,978127915;1,919824588;15,50343411;0,390025323;0,978341311;1,761403292;0,104536611;0,371606806;0,062258732;0,777740033;0,445230228;0,526358049;0,326981872;0,5;0,44;1,25;2,59;2,09;7,21;0,163027701;1,074263261;2165,42;0,764;0,837;0,728;0,733;628,07;25,4;8,84;98,13;99,5;93,65;2242;35;6,956036114;1,561106155;0,108591108
3508702;Caconde;18893;18,30307521;0,402682557;98,69;72,14;7,7;19021,73;18,45016937;3,749831684;1,814961097;11,66351876;4,971689515;0,463826814;1,188535436;0,018684169;0,15561319;0,309797279;0,541311597;0,163129201;0,573545758;0,370613455;3,29;3,29;1,43;1,17;0,9;5,53;0,106970836;1,29138322;1817,08;0,72;0,858;0,62;0,701;500,99;31,85;9,83;98,77;99,33;91,6;1154;27;6,120717089;2,339688042;0,143205686
3508801;Cafelândia;17286;17,97408307;0,187377755;96,88;90,32;9,2;29497,86;26,79882101;4,429145551;5,569519264;15,92048131;5,308820433;2,417472521;1,951174361;0,28167303;0,297350457;0,235103552;0,87961356;0,257433761;0,628832581;0,381754021;2,79;2,15;4,02;3,49;1,51;4,48;0,228392919;1,575342466;2033,05;0,742;0,867;0,661;0,714;590,1;22,78;6,91;95,11;99,59;98,65;690;31;4,001391788;4,492753623;0,179772675
3508900;Caiabu;4104;18,78654971;0,161949872;105,1;85,79;9,02;14202,09;13,79591131;4,775129142;0,908942495;9,440372807;3,446596004;0,388874269;1,291179337;0,0082846;0,152534113;0,242933723;0,658382066;0,229044834;0,515838207;0,334307992;0;0;3,66;0,98;0,73;0,98;0,093810916;0,726457399;2006,56;0,729;0,823;0,691;0,682;498,11;19,76;6,97;95,77;97,8;84,13;95;5;2,315378991;5,263157895;0,121862052
3509007;Caieiras;101748;11,85183001;10,30438345;96,02;98,31;5,44;36376,87;29,98096837;3,702033652;11,87073603;18,09253479;0,017697547;4,971190785;4,401963675;3,200760703;0,381648779;0,001690451;0,714294138;0,103579432;0,473591619;0,314305932;1,11;0,66;7,24;3,29;0,54;6,59;0,192052915;1,825477154;2752,45;0,781;0,861;0,749;0,74;683,16;19,31;7,19;97,4;99,87;86,5;7324;261;7,279449767;3,563626434;0,259412396
3509106;Caiuá;5642;17,24565757;0,10160389;106,59;38,3;7,04;13774,92;12,79456753;4,992681673;0,529888337;8,540203828;3,724477136;0,606799007;1,36830911;0,005671748;0,130095711;0,504962779;0,415101028;0,312655087;0,339950372;0,183091102;0;0;2,89;1,08;0;0,54;0,099787309;1,355648536;2026,59;0,697;0,802;0,635;0,665;413,05;33,29;11,55;99,85;99,7;94,16;307;6;5,482142857;1,954397394;0,107142857
3509205;Cajamar;78786;9,760617369;5,908136083;99,1;98,86;5,01;226539,99;164,867526;5,035218821;26,56375511;138,2989725;0,004798441;50,52748014;5,090269845;2,749904805;1,223783413;0,000660016;0,941918615;0,173990303;0,582717742;0,372591577;1,95;0,64;4,03;2,6;0,54;4,71;0,496090676;1,563623245;3321,56;0,728;0,81;0,668;0,713;571,55;24,66;10,42;92,58;99,17;71,71;4053;192;5,221121517;4,73723168;0,247336623
3509254;Cajati;29116;13,35348262;0,63797201;101,23;74,27;6,64;50441,93;43,43390679;4,152073774;19,40919941;17,64428562;6,380422105;6,451911664;8,172345102;7,018031323;0,214349499;0,064054128;0,646379997;0,229598846;0,537470806;0,263154279;0;0;0,87;1,14;0,48;2,18;0,218780052;2,413719185;2486,31;0,694;0,832;0,611;0,658;403,15;38,86;15,47;97,84;99,77;74,47;3071;83;10,59257726;2,702702703;0,286285872
3509304;Cajobi;10124;18,07585934;0,571129825;103,21;95,05;7,84;15525,17;14,60826156;4,157816081;0,76292177;11,32465527;2,520684512;0,797294548;1,888482813;0,037830897;0,160904781;0,673745555;0,777360727;0,238640853;0,580699328;0,36556697;3,18;2,58;0,89;1,69;1,89;3,97;0,138186488;1,203149606;1897,63;0,734;0,822;0,674;0,714;604,09;15,39;3,68;98,04;99,79;99,45;846;27;8,372093023;3,191489362;0,267194458
3509403;Cajuru;25850;15,10251451;0,388780318;99,21;89,42;6,96;22699,58;19,77969865;3,899776789;4,355036364;12,92359304;2,501069246;2,354362863;1,631179884;0,332185687;0,179419729;0,268897485;0,722321083;0,128394584;0,632533849;0,3827853;5,5;2,16;3,74;1,89;0,79;2,63;0,189052224;1,303016023;2233,85;0,713;0,825;0,633;0,693;541,09;25,14;9,54;99,09;99,77;97,33;993;36;3,869383938;3,625377644;0,14027978
3509452;Campina do Monte Alegre;5832;15,75788752;0,314111225;101,38;88,39;7,6;18853,21;17,77259774;4,922512003;2,175675583;12,33753772;3,259384431;0,85755487;1,719135802;0,173868313;0,18329904;0,461934156;0,717935528;0,182098765;0,509602195;0,301268861;0;0;3,11;1,55;0,69;2,42;0,135802469;1,100795756;2538,5;0,717;0,846;0,634;0,687;439,63;33,26;11,16;97,8;99,35;87,75;483;13;8,310392292;2,691511387;0,223675155
